clover,canola,triticale,vetch,soil
0.008288148481144727,0.012411563749500826,0.008746456871727482,0.009683563952443928,0.012103588774685533
0.008219659783480077,0.012278597790688444,0.0086317801758497,0.00954180546904111,0.01191692625866453
0.008257253673796584,0.012216727368018548,0.008645448863175115,0.009514131272353003,0.011914606032008024
0.00862792598595663,0.012830588032871517,0.009028878105970091,0.00995362955443958,0.012526256845329705
0.008890003358870411,0.013166937391749034,0.00941363229379088,0.010294794720087968,0.012927752739208898
0.008818583881070296,0.013063738671763319,0.009328471943503754,0.01018859024099408,0.012874688838268368
0.008748699671715203,0.012960387650861462,0.009366152350811036,0.010140706755200294,0.01283967417471771
0.008604728622428694,0.012837308274973815,0.009207667098835906,0.009968000135984987,0.012713547385075194
0.008622185393328582,0.012818757614032061,0.009274264237616056,0.01000159803461062,0.012747907218313401
0.008562538707225946,0.012719260645407725,0.009237619973036834,0.00992865457313282,0.012822775295772899
0.008703056431237702,0.012827575010703944,0.009388993283109132,0.010032600722184145,0.012842128627746422
0.008814921479133118,0.013045245395893646,0.009541650054771212,0.010236975342512469,0.013251014699831478
0.008855725111379966,0.013037584678216543,0.00960223838322381,0.010278577997236991,0.01325707364444514
0.008983225427191592,0.01325546112398812,0.00980872159611327,0.010443738333515362,0.01352843027455265
0.008826006287530951,0.012936522067544021,0.009680473233773332,0.010291860455340055,0.013325416679772786
0.008835230811629685,0.012924946607202432,0.00969166026539304,0.010276437730854073,0.013441435467092562
0.008780267376102258,0.012937516933261409,0.009776157073854218,0.010329843576247121,0.013549954570209669
0.008832089053156625,0.013023565064045665,0.009778580906307965,0.010366252324426853,0.013743943622777815
0.00883766442436293,0.012914227196958178,0.009781871088253097,0.010312474353242373,0.013703573355750547
0.008861869790395627,0.01291086263506623,0.009858064390955724,0.010376718398296974,0.013902563220746445
0.009155811887434154,0.013238241340115527,0.010169235382588545,0.01069902167201706,0.01427180603820499
0.009002963578379918,0.013022969661097386,0.01004341206008924,0.010522239001060236,0.01408915992709649
0.009396609285872362,0.013413596080560313,0.010435547390261271,0.01094100817854134,0.014593265072865597
0.009291395513073154,0.013234452226422617,0.010312851738493608,0.01081027520417477,0.014392159434408183
0.009738490558256036,0.013503469620926517,0.010661734440514967,0.011197511129330467,0.014679338859729612
0.010260661718758897,0.013973239193642985,0.011121593911829113,0.01164805040446948,0.015111794842816656
0.010499147071780977,0.013902661442776968,0.011234451326849216,0.011779491534950032,0.0150118355517609
0.011208563830549937,0.014504744965543371,0.011742907776889855,0.012417485201765601,0.01545074548345666
0.012097947157150147,0.015080672031127543,0.012358653253609882,0.013112632070517665,0.015926952068670473
0.012980575327332154,0.015596705394214745,0.01289875012511019,0.01379775073971334,0.01625154236166782
0.014386257782995506,0.01657639852902255,0.013847073918676801,0.014900868827267155,0.01701284884551276
0.01542426316522583,0.017045092990790274,0.014268020732241815,0.0155907951241808,0.01704098325964578
0.016804117785108826,0.017618948165755807,0.015014133061215214,0.016534914385691435,0.01739420542041071
0.01860774057078371,0.01865887385211133,0.01602726909085979,0.01788036407171671,0.017993275624936717
0.02001727794970963,0.019387173104182517,0.01685325964101874,0.018912489355803704,0.01840331652149776
0.02155397847454156,0.02021628306202484,0.017651447951600164,0.02006560577772943,0.018765731945865012
0.023663903196351165,0.021458769434944437,0.018932413898205405,0.021637760981265415,0.01966311442339353
0.02507007707252466,0.022144415115840522,0.019611134866581566,0.022593964673805242,0.019990824915222433
0.02620663720515056,0.022763458261628924,0.020339544758333144,0.02353093180565087,0.020512511339661612
0.026534068339513116,0.022632856993725168,0.02030519107851409,0.023614062062118097,0.020288918640497845
0.027976520446827538,0.023560895961230947,0.02131698993909388,0.024780713811753004,0.02109535571625456
0.02935770393846516,0.024396352537798115,0.02216857600259208,0.025820052951187406,0.02185651611628022
0.029055627509200245,0.02402013299662333,0.021959291085350694,0.025578543057275516,0.02163265393180852
0.029304533891117982,0.023965206504476453,0.02202958716964344,0.025649283460367614,0.021629472495582225
0.029973393868530793,0.024352393247160545,0.022529678628274763,0.02619763236042681,0.022226812212169454
0.03084274338743052,0.024891229870565815,0.02304469100636939,0.02685764956530056,0.02271964928736115
0.031375013628334836,0.02524695301202678,0.023471010361940093,0.027338273963943976,0.02327149564248804
0.03067529253430027,0.02465425900366412,0.022924650865672486,0.026738028509272982,0.022809727515481465
0.031204529258843552,0.02513456222614769,0.023443272295148865,0.0272488155735439,0.023438494820089917
0.030319081986927572,0.02457391315370275,0.022938861886034837,0.026562987739925235,0.0231246425569795
0.02962901737738121,0.024263924929633703,0.022679759083208302,0.026118852283941642,0.023155422028716906
0.02993946209194502,0.024796585742962268,0.023212473175157015,0.02656586859439973,0.023946718840322984
0.028648183542798866,0.02409874762626511,0.02254907700393425,0.025657337768700793,0.023555216643165403
0.02805751008087985,0.02401069917382931,0.022428349427397437,0.025313595723667117,0.023916183753973176
0.02743910983015685,0.02390296720894052,0.022346215493030057,0.024982471992995026,0.02421527432236653
0.02640132970413689,0.023492758087519813,0.021968803202884343,0.024333786310365223,0.02436465863152198
0.025169912139835035,0.022877094038281115,0.02140059658531507,0.023481170052006315,0.02409644465860115
0.02369695016948737,0.02200481370232727,0.020589817145234574,0.0223457608920564,0.023657142520925246
0.023021792304428124,0.021801427673673417,0.02038396414014862,0.021960077740471717,0.02379330131598324
0.02240126442862173,0.021576812025916638,0.02019106452336732,0.021591008290416755,0.023906362275299586
0.021925802332396924,0.021396101021950276,0.020038525035363845,0.021325626990943196,0.024066990321174125
0.0212641893610469,0.021029935266992837,0.019675188011341785,0.02083144029364697,0.024016191308513575
0.021346094423979407,0.02141577242291872,0.02008772631167777,0.021143280093334563,0.02471261965635565
0.0205334642319158,0.020792535987619105,0.019516910963831558,0.020453747658771965,0.02422810741566358
0.019878493096005267,0.02025144376597681,0.01902692140338798,0.019905649675346384,0.023858524543961333
0.019921432521012212,0.02043294235078815,0.019243550553861122,0.02006253623798242,0.024293803754808673
0.0195547973093532,0.020201753122963313,0.01903617493547137,0.019785807426424815,0.02415667783763027
0.019561339703712877,0.020337676302734888,0.019124278694776526,0.01984089814950308,0.024447216508024866
0.019021971339510564,0.01992393822650242,0.01870974084147675,0.019401153933976192,0.024027768180692338
0.01902638535263229,0.020160393064992944,0.018888410930703207,0.0195046084241979,0.02441176231435671
0.018797171705966845,0.02013432711704425,0.018860783139778473,0.01941508013118389,0.02450683430384737
0.018408213972301274,0.019988949964489126,0.018655159003673004,0.019119319675740667,0.024448714241103398
0.018071281151998166,0.01996503013783122,0.018656840046938173,0.019041706919226176,0.02459943731514649
0.017581794271415267,0.019798233357373494,0.018469650709831198,0.018686986373226713,0.024605183801019854
0.01711682197542317,0.019650975677286877,0.018305060044585965,0.01841766050060389,0.024594879386516482
0.016324990808220252,0.019125870669171492,0.017769474315312814,0.01776461402555125,0.024244451943379375
0.015931254254075725,0.019005543217653895,0.017632709822621585,0.017500962865043226,0.024200626208858676
0.01589197563926843,0.019299010272692995,0.017870021956421348,0.017640530645029913,0.0247805295305456
0.015842408614045927,0.019516193010128878,0.01807244527982571,0.017733449614482602,0.0251505230413093
0.015459659664020447,0.019268168016898866,0.017785054331244256,0.01736279159181875,0.024938592835105217
0.015277317698827885,0.01916476004250089,0.017679655117748765,0.017219980379029224,0.02481415927286428
0.015319758357391876,0.01944202448568787,0.017846191393658832,0.017375703883720867,0.0251663896675225
0.01493994284353601,0.01896022739751927,0.017407971993759784,0.016916631619592927,0.024645014863100854
0.014554116128146498,0.018731196007177875,0.01708606697776393,0.01657179965039692,0.024329792744160337
0.015028051449916606,0.019468915509874993,0.017726640806455717,0.017118530628683654,0.025309437842143578
0.01429906542551868,0.018821229581472816,0.017099967435004908,0.016432709539752142,0.02481298569353319
0.013897004402895876,0.018559185985199872,0.01689509817338502,0.016106228152272545,0.02466179176513228
0.01325510839562178,0.01805971405676905,0.016401863856451412,0.015510092171005085,0.02439492202885078
0.013302452569116836,0.018522979841704427,0.016884849125759764,0.01580253185171456,0.02543107497786538
0.012575840038754098,0.01789189489597719,0.016351048135234754,0.015125519403343163,0.02499323938441533
0.012139467942358298,0.017417812334160995,0.016048058121788333,0.014657671428054728,0.02477707627690536
0.011632142134494993,0.016968091606247137,0.015658299144714317,0.014203437847835197,0.024434714862766462
0.011675698940448544,0.017256039879328597,0.015967953514385128,0.014443317282309685,0.02508991467005742
0.01105185932975607,0.01652976802697842,0.015339402250310538,0.013752394815446715,0.02438408189951306
0.010838707199133109,0.01640243637332802,0.015330318321745515,0.013657646628522193,0.02445031044295517
0.01019569854830417,0.015753056542737245,0.014811147007885762,0.013043573803356731,0.023948822874549237
0.010008952625273368,0.015528300452110256,0.014698841048775342,0.01291100506194505,0.02402643436125648
0.009708023398213058,0.015460470532276486,0.01471734463536581,0.012804250587427018,0.02438745010412855
0.009307993559567605,0.014872706476722982,0.014272696666226705,0.012312834722550015,0.02381675304808208
0.009233607735713275,0.014762849759262692,0.014168742088462888,0.012223817527731705,0.02393236581420893
0.009042388203292104,0.014421246656100034,0.01390886052790607,0.011975834667451458,0.023490464311703912
0.009277348612662155,0.014800782282929135,0.014313355432148737,0.012300010527097113,0.02429172123214087
0.00922908138381777,0.014462081843654115,0.01409044594376434,0.012151604531321424,0.023826302746124767
0.009156833769449198,0.014277904128208018,0.013923334000733537,0.012035821170586953,0.02353746768130126
0.00953129904171053,0.014585265611629088,0.014265859323476328,0.012411180274644227,0.023914841539440786
0.009831869832842783,0.014932980924911644,0.014558974622267034,0.012694219147055198,0.024179207505277616
0.01087502372428275,0.015975637708796286,0.015554557127558342,0.01374014416430117,0.025450735202346062
0.011508443036811868,0.016431175095556784,0.015820310383652603,0.014283613814989028,0.02520777019751253
0.013494311423428022,0.018101895987300533,0.017278122701040958,0.016028845458909806,0.026474020213424206
0.015081596919582118,0.019306334791819535,0.017934157371464306,0.01728151250802151,0.026243869797588134
0.019055362054930344,0.022732155335172928,0.020793504057948487,0.02085455460597169,0.028830564197035096
0.02214353649086423,0.02472265115195227,0.021971356820888358,0.023078401119764246,0.028770180982851678
0.02734420341299011,0.028648585613915103,0.025103502446888113,0.02743828015422583,0.03096485908377433
0.032865591263659545,0.03259659460326375,0.027832433246658208,0.031793261820903064,0.0324464606554983
0.03862780554476019,0.03652836497298881,0.03087203171801477,0.036338282694988996,0.034134430953509244
0.0447191228704085,0.04066902915060809,0.033514028743451676,0.041064638241648986,0.035269057808501994
0.049335451011006504,0.043428490676159,0.03540931199146106,0.044568754748939426,0.03581946553384212
0.05807342742394042,0.04966034773242904,0.039568654827715696,0.05152478362144693,0.03833808082346535
0.06291951452868305,0.05258543886880834,0.04145817319088582,0.05518002169915642,0.03892470126976024
0.06975786821771914,0.057002108217457874,0.044300901528329106,0.06064149541064214,0.039983515739422784
0.0765100902456622,0.06129622986476569,0.04760578067921435,0.06612624836626438,0.04181827530451897
0.08319098982320902,0.06491648980588836,0.050136394354674325,0.07131103594681083,0.0423282089909124
0.09092820643260847,0.06966582156372636,0.054093276861688994,0.07736475118500294,0.04431006990305778
0.10044199708210846,0.07567382258304788,0.058500854718035386,0.08484098762787391,0.04606693000297031
0.10825504863638556,0.08056623103290796,0.06300493228067766,0.09132609728735579,0.0483918272942198
0.1190820738110861,0.08718233612643504,0.06823448364386514,0.09981420598777094,0.05026369497209693
0.12341772301770938,0.08924006827514272,0.07120383832991037,0.10329915030659802,0.05149544656484211
0.13239136084797704,0.09493874783348745,0.07583711774109636,0.11021427409148819,0.052734388353931363
0.13819908213592225,0.09825692187565675,0.07987971415009049,0.11491811400322748,0.05473797234304365
0.14249650710108908,0.10100890117028011,0.08244881422092927,0.11831684011223784,0.05455217323585937
0.1493042200655977,0.10477020460207877,0.0869054197837947,0.12367015174384541,0.05728272491308902
0.1522888723691989,0.10642464590691642,0.08887214536603438,0.12599325466958047,0.056641975447809
0.15484698443685205,0.10726969742094233,0.09078055084427585,0.12791317326555285,0.05798749967837249
0.158672462567733,0.109669443492494,0.09328638015789013,0.13088482603895527,0.05785281592320823
0.16036297800281177,0.11008361176324655,0.09476438879417395,0.13236299223192377,0.05929093539172697
0.15941468062391315,0.1094176797566521,0.09436407557016638,0.13147010715741608,0.05753765205823862
0.16552444049982484,0.1128209206427997,0.09835908016691565,0.13643507734673768,0.06076320609304238
0.16330539664462845,0.11142855723690598,0.09717245668805358,0.13459060409064852,0.05869819875640583
0.16310258693312027,0.11120666028705505,0.09761755150356655,0.13483068352092922,0.05953594300387407
0.16221087482612964,0.11025683947817133,0.09664589728310044,0.13439560252693844,0.05742238918031195
0.18169300347657383,0.12216798192015146,0.10894727152390671,0.15177563772469913,0.0661731761572713
0.1832267232445877,0.11986971166478314,0.10831288693211097,0.15147581693181508,0.06507356387568482
0.17406196419632114,0.11441508007267884,0.10379527351519235,0.14310850568035033,0.06355630997518302
0.16631372257692192,0.11050676309689669,0.09900624354931986,0.13645633266351967,0.05976832256872934
0.16130593028524187,0.10811749451815217,0.09701293722911858,0.1328427865357761,0.059337199865521544
0.1668303830126825,0.11257702754453486,0.10040742895340585,0.13762745106518656,0.0602217907070511
0.16523281041646443,0.11128692413176222,0.09964562856321545,0.1362986355044728,0.060787503207126344
0.1695762461544149,0.11439007930483305,0.10198207149745414,0.13975337861827358,0.06120427048088785
0.16212897804022147,0.10921720536522628,0.09811335131435281,0.13413426893313843,0.06003655285409472
0.1617143375591846,0.10904525381669877,0.09744332852802057,0.13357448899424967,0.058453802919326316
0.1632248255246328,0.1098439755866365,0.09888670185179496,0.13508070583235668,0.06049724661521244
0.16530718159777394,0.11130404907172133,0.09960240882042543,0.13658564590828737,0.059991192730079246
0.1621349735224973,0.1091474239482715,0.09829301186667781,0.1344542402714724,0.060224564949883916
0.16636195488692065,0.11158545553571808,0.10025231352475408,0.13764683570979622,0.06034453648040738
0.16065858996201873,0.1077065115883661,0.0974456082255429,0.13313843908045497,0.05974383389190128
0.1737061595100448,0.11634080963918064,0.10465809296277356,0.14379014393405318,0.06329072984502868
0.1624565341046698,0.1089554895679602,0.09865467476472253,0.1347806490410473,0.06072189680072373
0.16206266614670364,0.1086718215194038,0.09780633073774779,0.13437739438327082,0.05919600715654596
0.18124259689305788,0.12147559643841231,0.11015664413220436,0.1506152693966355,0.06792814166006864
0.16790167774172965,0.11245088355530661,0.10143892048986859,0.13934687749639654,0.06163942817449202
0.16778334442967655,0.11247006112895902,0.10213490796607355,0.13945938742199426,0.06300750816687471
0.1629678298657397,0.1090633260631858,0.09866933834490015,0.13528464672990215,0.06002117611078547
0.16296947007806728,0.10915543293034297,0.099352513153061,0.13579360483758496,0.061217656360225546
0.16973623707258745,0.11315744020666199,0.10286790578587933,0.14139302223925665,0.06271362535158112
0.16083404954095387,0.10671688708232979,0.09781138338427425,0.13431325576130299,0.060270984950563704
0.1681560055590327,0.11096894676517717,0.10162183667568479,0.14030552948411337,0.06252040107382181
0.1726043767462362,0.11372353319308472,0.10486539497744468,0.14408168912510813,0.06483178249203055
0.18511127392768573,0.12174783551969091,0.11180119016426314,0.15420679283522148,0.06907167796176221
0.16021155550474153,0.10576663975223087,0.0973993546697965,0.13360226297890632,0.060551749043724894
0.16393121648275838,0.10782784220775643,0.09902640049230993,0.13664872774143422,0.06142621773672504
0.16469241642282145,0.10872839901065244,0.1000939730003265,0.13738934294391603,0.06247642563049009
0.17506963174285858,0.115161742729812,0.10584415938418337,0.1460023684566596,0.06596395558834238
0.16204366976473783,0.10673988559719153,0.0984450787432916,0.13523975779022773,0.061604055844983505
0.1665636360130817,0.1095172570156019,0.10073377976589093,0.13874002568450505,0.06281823737604976
0.1606431535056408,0.10614477823480102,0.09780922376378348,0.1339360558808825,0.061389654504927324
0.15790684397956284,0.1041814583768271,0.09553611814709803,0.1316390847546665,0.059130556070990416
0.165798834519836,0.10973850640144772,0.10096941305136611,0.13844069805159306,0.06323805462567471
0.17200688021078692,0.11372352576974382,0.10443906108927464,0.14365401152573962,0.06512773041707959
0.16080509983897376,0.10659539039572202,0.09807984275966096,0.13437966662451833,0.061860304375551727
0.16887617982790976,0.111804861727294,0.10246223423376934,0.14116701283004002,0.06402574783318839
0.1614142471475411,0.10698401960401667,0.09852770061064693,0.1352588046841528,0.06217979729011098
0.169864426155688,0.11218882474896595,0.10319349423682309,0.14206115062899677,0.06475502755169861
0.16618277620593777,0.10968584189906778,0.10120740431691766,0.1388283409645904,0.06404626500656177
0.1648517392168146,0.1084900159405574,0.10005175373171848,0.13754289189954763,0.0629044270329258
0.16120842975928154,0.10640876301021657,0.09846159525883096,0.1349562711343338,0.062318149467256945
0.16278876607130316,0.10734267753935339,0.09897572235774862,0.1361261618553817,0.06248046527075788
0.1604531151029161,0.1059995350897926,0.09814591233309214,0.13448909545345175,0.06232753064037822
0.1720559451191264,0.11341329368298275,0.10488788936874842,0.1442416056397928,0.06616906737727721
0.16605481660853524,0.10925384092085584,0.10137175569334538,0.13888928981696255,0.0641500262400058
0.16694454986078514,0.10950584949386653,0.10140118438101256,0.13960642807074555,0.0641918995982413
0.1527629615360761,0.10053623976439642,0.09333337602038712,0.12815046308248673,0.059282955035716615
0.17301205474272907,0.1134963748276557,0.10507286573615342,0.14483176225147787,0.06693979279127446
0.17229268550145047,0.1128895912922982,0.1051699448209454,0.14445475841871044,0.0669328093173899
0.15759339162086866,0.1032613403998179,0.09580442252036189,0.13220984450183842,0.06103595087176176
0.15877396252975354,0.1039385651968658,0.09681918216921491,0.1332933982007847,0.06178015813973336
0.15773484137076643,0.10294497354448218,0.09597188215452238,0.13231552882017286,0.061104283910084385
0.16094457273768717,0.10512175892324038,0.09815594146878777,0.1352688034959712,0.0629637259201608
0.16598949028686596,0.10818677384468771,0.10091273038241777,0.13943483384535338,0.06455533019254908
0.16785567115440572,0.10946969586776689,0.10252815853473733,0.14145964576249362,0.06563511824382995
0.16556693777742984,0.10780299029606785,0.1008987629948702,0.1396022362668966,0.06517597526084014
0.16089617684193946,0.10450867762249459,0.09826815116985495,0.1362809856477877,0.06317137574216679
0.14528294513512582,0.09370801871643455,0.08883820235960473,0.1233654517361625,0.05715625377662851
0.1456795664428257,0.09374161832625985,0.08902119009215638,0.12374080163555484,0.05769598822455864
0.14768139200576436,0.09465359450376254,0.08962079432005679,0.1250785002426677,0.05831352280216239
0.14874665289898886,0.09540813421496833,0.09091385656580739,0.12599191750531394,0.059084098942023586
0.16373477796653202,0.10537912362405173,0.10019854673668481,0.13892322210607397,0.06483343166498197
0.15816515706661635,0.10148495278948062,0.09686398007838695,0.13502049901637456,0.06287929105548255
0.13994043360724934,0.08936964813265479,0.08526556505028303,0.11895331000662089,0.05581128272765169
0.1597186000882117,0.101958533363838,0.09764810009502127,0.13588493690002804,0.06363547320709008
0.15739365051319135,0.10071810702688402,0.09633752824002176,0.13442227061861214,0.0628534202094057
0.15532311505865473,0.09937222362779898,0.09560404567968464,0.13251772257227332,0.06243652099304919
0.15897844774080677,0.10168656196955955,0.09735377552562222,0.1351324345510439,0.06387568949079221
0.1458566655549112,0.0940161571687568,0.0899447828652494,0.12467337908623671,0.05931357751179953
0.14951946924246445,0.09627601943085422,0.09198347123052164,0.12800937936618917,0.061016068098503
0.1809387282475466,0.1160972678690764,0.1113954612382533,0.15540782435017328,0.07271531030716528
0.14513822605937116,0.0930834354209857,0.09060641159727291,0.1258536776957368,0.06042128945746029
0.14392154446445965,0.09027939586880879,0.08716748471405876,0.12542625109530467,0.05582473767409008
0.13822688371194322,0.08498000074424354,0.08358951355131494,0.12084384031000543,0.05639628206139231
0.12620463585093827,0.07568433153057968,0.07501863969705273,0.11082378691728761,0.05046652536971978
0.11233633829894543,0.06686390026995223,0.06643608756023504,0.09648302072498507,0.045720013312564145
0.1306117501802343,0.07883373723497054,0.07808653281383549,0.11298698605529417,0.05352433280894573
0.13954516086495705,0.08412988527200153,0.08392234484893393,0.12108538657627725,0.057858855867177095
0.1873250905445197,0.11078723501586929,0.11029478377612353,0.16214062297072776,0.0762425181732329
0.11497460579251494,0.06888123517275076,0.06829820318619648,0.10026160814866629,0.04797612689742078
0.13624930025706117,0.0811110061197737,0.0813913361887653,0.11842893743343309,0.05774105887946034
0.13815721003413217,0.08153740446499456,0.08270977535033527,0.12035424510406248,0.05819946413769334
0.16069741812795557,0.09554448497109858,0.09700725178460631,0.1401618826481074,0.06813550417851522
0.1326510788869979,0.0778263072515728,0.0786630961140439,0.11484050232234254,0.05492812070615853
0.19796090308460643,0.1178986129535054,0.11890827189676645,0.17192367160333105,0.0832602055110395
0.14735163382185437,0.0864879496438273,0.08793154948781028,0.12713942103362652,0.06230850556630923
0.21560038633768616,0.1275764784731762,0.1295507867968244,0.1861639653857822,0.09247940275792597
0.13775155801003552,0.080918724769669,0.08111291364168007,0.11847046063342778,0.05754910964156844
0.13467270842193216,0.0808852945699658,0.08143562462771811,0.11557800791235653,0.058572325627878334
0.1251853512360901,0.07464236542743322,0.07433206137361525,0.10718243742984548,0.05319899184117629
0.16039433611191317,0.09624926118015174,0.09627554859633379,0.13741393230843668,0.06817111994152798
0.14937206234409542,0.08916157373161546,0.08957738754858287,0.12817315070684593,0.06460340768797077
0.18572917441084877,0.11026753264586897,0.11123521444336665,0.1597171998824048,0.08027439482126851
0.1350285331101469,0.08102101729429088,0.08117247326739811,0.11625976957790046,0.05858529373759541
0.14905933552739886,0.08973325811027157,0.08964111260846341,0.12863326350363122,0.06504354707606061
0.13060187521050834,0.07809819607341756,0.0788238915618301,0.11230444743587262,0.0572243296515346
0.13651274642312491,0.08326925741624695,0.08271378858548689,0.11733273188285129,0.060661729049784494
0.14084625795764125,0.0851213387181678,0.08449257737600568,0.12108675964610817,0.06115467582220823
0.1594753463618631,0.09667674035265367,0.09641558881772248,0.13754455266798546,0.07011907585177571
0.18290593981194989,0.11075145419165695,0.11076335751563474,0.15766145502979645,0.08103050198105485
0.16247025629018083,0.09817029334468245,0.09855135085199475,0.14045465653705066,0.0716769192778813
0.1405711852008517,0.08596182836551958,0.08520991624643284,0.12194559749747812,0.06273226724220751
0.12438990612516843,0.07573264176150775,0.07509280705344444,0.10757654609288958,0.05590388411728468
0.10653918248726119,0.06444805979539028,0.06401874619871194,0.09171018690618418,0.04785462550512826
